,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
64,"Lifelong LLM99 Foot, Calf and Leg Massager, (With Heat and Vibration), 80W, 4 Motors, Dark Brown",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61qRYAGbVJL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-LLM99-Massager-Motors-Brown/dp/B06ZZXBRTQ/ref=sr_1_1493?qid=1679216197&s=grocery&sr=1-1493,3.9,"11,339","₹13,899","₹38,000"
65,Manna Kodo Millet | Kodri | Natural Grains 1kg (500g x 2 Packs) - (Kodra/Varagu/Arikelu/Hark/Varigu) | Native Low GI Mille...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/714qJ-AWaOL._AC_UL320_.jpg,https://www.amazon.in/Manna-Millet-Natural-Grains-Packs/dp/B092MLTRNL/ref=sr_1_1494?qid=1679216197&s=grocery&sr=1-1494,4.3,"1,086",₹179,₹260
66,Wheafree Gluten Free Multigrain Flour (5Kg) | Soya Free | Lactose Free | Easy to Digest | Suitable for Celiacs,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61BN+k+o9DL._AC_UL320_.jpg,https://www.amazon.in/Wheafree-Gluten-Less-Flour-5kg/dp/B01N0F9SDJ/ref=sr_1_1495?qid=1679216197&s=grocery&sr=1-1495,4,"1,958",₹690,₹700
67,"Sugar Free Gold Low Calorie Sweetener - Pack of 2 (100 Sachet x 2), Box",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71bOaEyVT4L._AC_UL320_.jpg,https://www.amazon.in/Sugar-free-Gold-Calorie-Sweetener/dp/B08BD7BZBG/ref=sr_1_1496?qid=1679216197&s=grocery&sr=1-1496,4.5,469,₹238,₹250
68,Pintola Organic Peanut Butter (Crunchy) (1kg),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71gQVK49PCL._AC_UL320_.jpg,https://www.amazon.in/Pintola-Organic-Natural-Crunchy-Unsweetened/dp/B071J53T7M/ref=sr_1_1497?qid=1679216197&s=grocery&sr=1-1497,4.4,"5,185",₹449,₹525
69,"Fresh Groundnut, 500g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/511MZzma-+L._AC_UL320_.jpg,https://www.amazon.in/Fresh-Groundnut-500g/dp/B07BG4XTV2/ref=sr_1_1498_f3_0g_fs?qid=1679216197&s=grocery&sr=1-1498,4.1,5614,₹69,₹92
70,"Sunbean Beaten Caffe, Instant Coffee Paste 250g Jar | Rich, Creamy and Frothy Beaten Coffee | Make Hot Coffee, Cappuccino ...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81-YOYAYEcL._AC_UL320_.jpg,https://www.amazon.in/Sunbean-Beaten-Caffe-250-g/dp/B0813TSG2Q/ref=sr_1_1500?qid=1679216197&s=grocery&sr=1-1500,4,"4,932",₹261,₹295
71,Organic India - Jaggery Powder 500g (Pack of 2),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71+r+AxZwnL._AC_UL320_.jpg,https://www.amazon.in/Organic-India-Jaggery-Powder-500g/dp/B07WNK4F9Y/ref=sr_1_1501?qid=1679216197&s=grocery&sr=1-1501,4.4,"3,231",₹175.90,₹184
72,"Jaago CTC Leaf Tea, 1 Kg | tea 1kg | Chai Patti | Black CTC Tea | Loose Tea | Black Tea | Tea 1kg Pack",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81dCUBXmNaL._AC_UL320_.jpg,https://www.amazon.in/Jaago-Black-Loose-Strong-Leaf/dp/B013PBTCPO/ref=sr_1_1503?qid=1679216197&s=grocery&sr=1-1503,4.6,"1,904",₹185,₹215
73,Cavin's Vanilla Milkshake 200 ml,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/51c2NwuOrRL._AC_UL320_.jpg,https://www.amazon.in/Cavins-Milkshake-Vanilla-200ml-Pack/dp/B00XBS6DC2/ref=sr_1_1505_f3_0g_fs?qid=1679216197&s=grocery&sr=1-1505,4.3,800,₹32,₹40
74,"Fresh Papaya Small, 1pc",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/413EIL9mteL._AC_UL320_.jpg,https://www.amazon.in/Fresh-Papaya-Small-1pc/dp/B09M5MNV3V/ref=sr_1_1506_f3_0g_fs?qid=1679216197&s=grocery&sr=1-1506,4.1,5614,₹72,₹78
75,R R AGRO FOODS Chia Seeds 1 KG - Premium Organic Chia Seed | Healthy Snacks | Chia Seeds for Weight Loss Pack of 1,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61a+Ae1u+XL._AC_UL320_.jpg,https://www.amazon.in/AGRO-FOODS-Organic-Premium-Seeds/dp/B07NWL449W/ref=sr_1_1507?qid=1679216197&s=grocery&sr=1-1507,4.2,"5,064",₹499,₹899
76,"Amazon Brand - Solimo CornFlakes, 1.2Kg",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71NiYlTTrRL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-CornFlakes-1-2Kg/dp/B09GZ3XPFB/ref=sr_1_1508?qid=1679216197&s=grocery&sr=1-1508,4.1,"1,374",₹249,₹425
77,"JIWA healthy by nature Organic khapli wheat flour, 1Kg",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/91uV9dtNipL._AC_UL320_.jpg,https://www.amazon.in/healthy-nature-Organic-khapli-wheat/dp/B0B1VKXTN8/ref=sr_1_1509?qid=1679216197&s=grocery&sr=1-1509,4.4,84,₹175,₹245
78,Yogabar Protein Bars Assorted Pack of 6 | 20g Protein Bar | Energy Bars | Added Probiotics & Whey | 20g Protein & 10g Fibr...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/713+Fk6Hy6L._AC_UL320_.jpg,https://www.amazon.in/Yogabar-Protein-Variety-Box-Chocolate/dp/B01LQB6LWW/ref=sr_1_1510?qid=1679216197&s=grocery&sr=1-1510,4.4,"3,082",₹599,₹749
79,"Amul Delicious, 500 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71KXKn2ngpL._AC_UL320_.jpg,https://www.amazon.in/Amul-Delicious-500g/dp/B07864VKNC/ref=sr_1_1511_f3_0g_fs?qid=1679216197&s=grocery&sr=1-1511,4.3,922,₹89,₹106
80,"Del Monte Spaghetti Pasta (Imported), 500 grams, No Artificial Flavours",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/51tr1+ASQfL._AC_UL320_.jpg,https://www.amazon.in/Del-Monte-Delmonte-Spaghetti-500g/dp/B005FF7JZO/ref=sr_1_1512?qid=1679216197&s=grocery&sr=1-1512,4.3,"2,205",₹135,₹240
81,Kapiva Himalayan Apple Cider Vinegar with Mother Vinegar 500ml,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71yQr4esFvL._AC_UL320_.jpg,https://www.amazon.in/Kapiva-Apple-Cider-Vinegar-Mother/dp/B07CN47599/ref=sr_1_1537?qid=1679216199&s=grocery&sr=1-1537,4.2,"2,557",₹284,₹299
82,Nutrilin Jumbo Handpicked Lotus Seeds / Fox Nuts Big Size Phool Makhana (Pop / Gorgon Nut Puffed Kernels ) (1kg),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71FDuM5fzML._AC_UL320_.jpg,https://www.amazon.in/Nutrilin-Handpicked-Makhana-Gorgon-Kernels/dp/B08GJ3VNBG/ref=sr_1_1538?qid=1679216199&s=grocery&sr=1-1538,4,959,₹625,₹999
83,"Manna Millets - Natural Grains Combo Pack of 3 | Foxtail 500g, Kodo 500g, Little 500g | Native Low GI Millet Rice | Nutrie...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81-5WlO6P3L._AC_UL320_.jpg,https://www.amazon.in/Manna-Millets-Foxtail-Millet-Little/dp/B07CVXB6XS/ref=sr_1_1539?qid=1679216199&s=grocery&sr=1-1539,4.3,"1,658",₹249,₹390
84,Finish Dishwasher Powerball Classic - 110 Tablets,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71aw0fRofLL._AC_UL320_.jpg,https://www.amazon.in/Finish-Classic-Dishwasher-Tablets-Pack/dp/B00UAF9OSO/ref=sr_1_1540?qid=1679216199&s=grocery&sr=1-1540,4.2,"3,824","₹1,239","₹3,999"
85,"Slurrp Farm Healthy Pancake Lovers Combo | Blueberry, Classic, Chocolate & Banana | No Maida, Wheat & Preservative | Made ...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71gc8lIXYKL._AC_UL320_.jpg,https://www.amazon.in/Slurrp-Farm-Blueberry-Chocolate-Preservative/dp/B08F71VZ24/ref=sr_1_1541?qid=1679216199&s=grocery&sr=1-1541,4.4,669,₹329,₹646
86,Lotus Biscoff Cookies - Caramelized Biscuit Cookie - 250 Gram - Non-GMO Project Verified and Vegan,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/51V9nnTD2OL._AC_UL320_.jpg,https://www.amazon.in/Lotus-Biscoff-Original-Biscuit-Caramelised/dp/B09HGH8YY4/ref=sr_1_1542?qid=1679216199&s=grocery&sr=1-1542,4.2,651,₹269,₹299
87,"MuscleBlaze High Protein Natural Peanut Butter with Whey Protein Concentrate, Crunchy, 37 g Protein, Unsweetened, No Added...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61SGiOWN7oL._AC_UL320_.jpg,https://www.amazon.in/MuscleBlaze-Protein-Natural-Peanut-Crunchy/dp/B07MPP9M4F/ref=sr_1_1543?qid=1679216199&s=grocery&sr=1-1543,4.3,"14,516",₹469,₹599
88,"Zero Sugar (400g) | Stevia and Monk Fruit Sweetener | No Maltodextrin, No Aspartame | No Bitter Aftertaste | Sugar Free | ...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71QEW2GX8pL._AC_UL320_.jpg,https://www.amazon.in/Ketofy-Keto-Sweetener-Natural-Ketogenic/dp/B07N41FLH6/ref=sr_1_1544?qid=1679216199&s=grocery&sr=1-1544,4.1,"1,435",₹559,₹799
89,"Nature Fresh Sampoorna Atta, superior MP Atta , 10kg",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71Ke1T0gzlL._AC_UL320_.jpg,https://www.amazon.in/Nature-Fresh-Sampoorna-Atta-10kg/dp/B079H8D8L9/ref=sr_1_1546_f3_0g_fs?qid=1679216199&s=grocery&sr=1-1546,4.3,"3,133",₹440,₹475
90,"Kellogg's Crunchy Granola Chocolate & Almonds 450g | 15% Almonds, Baked Multigrain | Golden Wheat, Nutritious Oats, Crispy...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/51ClTfjNLSL._AC_UL320_.jpg,https://www.amazon.in/Kelloggs-Crunchy-Granola-Chocolate-Almonds/dp/B084LM3XYF/ref=sr_1_1548?qid=1679216199&s=grocery&sr=1-1548,4.4,"2,293",₹343,₹350
91,"Britannia Vita Marie Gold Biscuits, 978g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71jKWxXJN+L._AC_UL320_.jpg,https://www.amazon.in/Britannia-Vita-Marie-Gold-Biscuits/dp/B08DKY8FTR/ref=sr_1_1549_f3_0g_fs?qid=1679216199&s=grocery&sr=1-1549,4.4,461,₹132,₹155
92,"VAHDAM Organic Green Tea Bags - 15 Units | Green Tea for Weight Loss | USDA Certified | Zero Calories, Improves Metabolism...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71if4qDP88L._AC_UL320_.jpg,https://www.amazon.in/VAHDAM-Sampler-Assorted-Certified-Organic/dp/B08GG35QD4/ref=sr_1_1551?qid=1679216199&s=grocery&sr=1-1551,4.2,"3,083",₹145,₹225
93,"Freedom Refined Sunflower Oil, 1L",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61urWAN7qAL._AC_UL320_.jpg,https://www.amazon.in/Freedom-Refined-Sunflower-Oil-1L/dp/B01BUZZ7H4/ref=sr_1_1552?qid=1679216199&s=grocery&sr=1-1552,4.4,"3,533",₹188,₹195
94,HATHMIC Raw Extra Virgin Coconut Oil (Cold Pressed)1000ml,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81vf8mNL+-L._AC_UL320_.jpg,https://www.amazon.in/Hathmic-Extra-Virgin-Pressed-Coconut/dp/B06ZYBFGYN/ref=sr_1_1553?qid=1679216199&s=grocery&sr=1-1553,4.4,"2,408",₹615,₹690
95,"Cadbury Dairy Milk Chocolate Home Treats Pack, 126g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/61FcLovf3mL._AC_UL320_.jpg,https://www.amazon.in/Cadbury-Dairy-Milk-Chocolate-Treats/dp/B07MXHXY29/ref=sr_1_1555?qid=1679216199&s=grocery&sr=1-1555,4.4,"2,520",₹124,₹149
96,"Haldiram's Nagpur Bhujia Sev, 200g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/9166IHTX1WL._AC_UL320_.jpg,https://www.amazon.in/Haldirams-Nagpur-Bhujia-Sev-150g/dp/B0055HH4GQ/ref=sr_1_1556?qid=1679216199&s=grocery&sr=1-1556,4.4,895,₹49,₹55
97,"Britannia Toastea Premium Bake Rusk, 150g or 167g (Weight May Vary)",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/71Df0enz+lL._AC_UL320_.jpg,https://www.amazon.in/Britannia-Toastea-Premium-Bake-Rusk/dp/B08DP1D9CY/ref=sr_1_1558?qid=1679216199&s=grocery&sr=1-1558,4.1,370,₹35,₹40
98,"3S Pulses - White Peas, 500g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/I/81ZLncheHoL._AC_UL320_.jpg,https://www.amazon.in/3S-Pulses-White-Peas-500g/dp/B07PY31KX8/ref=sr_1_1559?qid=1679216199&s=grocery&sr=1-1559,4.2,565,₹199,₹249
99,Goodricke Roasted Organic Darjeeling Tea - 250gm | 100% Organic Whole Leaf Tea | Darjeeling Long Leaf Tea | Flavoury Golde...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61pf3Gwtx8L._AC_UL320_.jpg,https://www.amazon.in/Goodricke-Roasted-Organic-Darjeeling-Tea-250/dp/B01LYOPJ5L/ref=sr_1_1801?qid=1679216203&s=grocery&sr=1-1801,4.2,"2,287",₹285,₹300
100,"Weikfield Baking Powder, 100g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61GWaDYXo5L._AC_UL320_.jpg,https://www.amazon.in/Weikfield-Baking-Powder-100g/dp/B004KFHIBK/ref=sr_1_1802?qid=1679216203&s=grocery&sr=1-1802,4.4,"2,732",₹33,₹35
101,"Mother Dairy UHT Milk, 1 Ltr",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613ysfnrr0L._AC_UL320_.jpg,https://www.amazon.in/Mother-Dairy-UHT-Milk-1L/dp/B0784M5P9B/ref=sr_1_1803_f3_0g_fs?qid=1679216203&s=grocery&sr=1-1803,4.3,"2,170",₹69.83,₹75
102,Top Ramen Masala 480g / 560g (Weight May Vary),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+K+fuL+bL._AC_UL320_.jpg,https://www.amazon.in/Top-Ramen-Masala-560g-Kindle/dp/B0186U3750/ref=sr_1_1806?qid=1679216203&s=grocery&sr=1-1806,4.4,772,₹101,₹106
103,GO DESi - Pops Trial Pack | Gift Basket | DESi POPz | Tangy Imli | Kaccha Aam | Real Aam | Lollipop,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81CKlcZtZpL._AC_UL320_.jpg,https://www.amazon.in/GO-DESi-Natural-Sourced-Lollipop/dp/B091QCMNWL/ref=sr_1_1807?qid=1679216203&s=grocery&sr=1-1807,3.9,389,₹445,₹500
104,"Nestle a+ Nourish Toned Milk, 1Ltr",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ev0ma8sML._AC_UL320_.jpg,https://www.amazon.in/Nestle-Nourish-Toned-Milk-1L/dp/B00TIK8WO4/ref=sr_1_1808_f3_0g_fs?qid=1679216203&s=grocery&sr=1-1808,4.5,"1,404",₹90,₹101
105,"Wagh Bakri Ginger Instant Tea Premix, 140g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51fB99AlfZL._AC_UL320_.jpg,https://www.amazon.in/Wagh-Bakri-Ginger-Instant-Premix/dp/B01CFSF572/ref=sr_1_1809?qid=1679216203&s=grocery&sr=1-1809,4.2,958,₹139,₹150
106,"KLF Coconad Instant Coconut Milk Powder, 1kg",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61c6GnyKXiL._AC_UL320_.jpg,https://www.amazon.in/KLF-Nirmal-Coconut-Milk-Powder/dp/B073XMGYPF/ref=sr_1_1810?qid=1679216203&s=grocery&sr=1-1810,4.4,"1,655",₹670,₹850
107,"More Superior Clove (Lavang), 20g Pouch",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81bPCm8T-EL._AC_UL320_.jpg,https://www.amazon.in/More-Superior-Clove-Lavang-Pouch/dp/B078H3Y91R/ref=sr_1_1812?qid=1679216203&s=grocery&sr=1-1812,4.3,590,₹189,₹249
108,Paper Boat Dry Fruit Chikki | No Preservatives and Colors | 250g / 280g (Weight May Vary),grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61JCP5bfyWL._AC_UL320_.jpg,https://www.amazon.in/Paper-Boat-Chikki-Preservatives-Colours/dp/B08MWR4LNS/ref=sr_1_1814?qid=1679216203&s=grocery&sr=1-1814,4.2,"1,435",₹276,₹300
109,"Thums Up Soft Drink PET Bottle, 1.25 L",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61thtH3amWL._AC_UL320_.jpg,https://www.amazon.in/Thums-Up-Thums-up-1-25L-Bottle/dp/B00WWTM32K/ref=sr_1_1817_f3_0g_fs?qid=1679216203&s=grocery&sr=1-1817,4.4,"1,674",₹64,₹65
110,"Fortune Xpert Pro Sugar Conscious Edible Oil, Pouch, 1 L",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41-qtTLvfSL._AC_UL320_.jpg,https://www.amazon.in/Fortune-Vivo-Diabetes-Care-Pouch/dp/B01A6PNYXI/ref=sr_1_1818_f3_0g_fs?qid=1679216203&s=grocery&sr=1-1818,4.3,"2,058",₹167,₹199
111,"Colgate Kids Strawberry 40g Toothpaste, Cavity Protection",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613ihx25FJL._AC_UL320_.jpg,https://www.amazon.in/Colgate-Kids-Strawberry-Toothpaste-Stickers/dp/B0746QKP6F/ref=sr_1_1819?qid=1679216203&s=grocery&sr=1-1819,4.4,751,₹61,₹62
112,"JIWA healthy by nature Gluten Free Atta/Flour, 1Kg",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91OKqyGsEFL._AC_UL320_.jpg,https://www.amazon.in/Jiwa-Gluten-Free-Atta-1Kg/dp/B01A84IP22/ref=sr_1_1820?qid=1679216203&s=grocery&sr=1-1820,3.9,"1,770",₹150,₹199
113,"Amazon Brand - Solimo Durum Wheat Spaghetti Pasta, 500g pack of 2",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61to94oZGFL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Durum-Spaghetti/dp/B08JRCZQCF/ref=sr_1_1821?qid=1679216203&s=grocery&sr=1-1821,4.3,"1,894",₹165,₹396
114,Keya Arabian Sea Salt 1kg…,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51wkF2o51zL._AC_UL320_.jpg,https://www.amazon.in/Keya-Arabian-Sea-Salt-1kg/dp/B07NQDSSXB/ref=sr_1_1823?qid=1679216203&s=grocery&sr=1-1823,4.3,583,₹160,₹290
115,More Brown Rice Loose 1 Kg,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71QA5hOhJ+L._AC_UL320_.jpg,https://www.amazon.in/More-Brown-Rice-Loose-500gm/dp/B07MD5JDSB/ref=sr_1_1993?qid=1679216207&s=grocery&sr=1-1993,3.9,575,₹170,₹200
116,"Amazon Brand - Solimo Premium Cashews, 250 g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51bUyHuq6hL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Solimo-Premium-Cashews/dp/B01LPY9PHI/ref=sr_1_1994?qid=1679216207&s=grocery&sr=1-1994,4.3,"5,274",₹299,₹435
117,PILGRIM Korean 5% Vitamin C Face Serum (Oil Based) for glowing skin with Hyaluronic acid | Vitamin c serum for radiant ski...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Q0+yjd9hL._AC_UL320_.jpg,https://www.amazon.in/Pilgrim-Vitamin-Hyaluronic-Pigmentation-Whitening/dp/B0836Y7S2C/ref=sr_1_1995?qid=1679216207&s=grocery&sr=1-1995,3.9,"2,593",₹397,₹550
118,"Keya Italian Pizza Oregano 80gm, Pack 2",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61M+NtDUHzL._AC_UL320_.jpg,https://www.amazon.in/Keya-Italian-Pizza-Oregano-80/dp/B09NL6DX2K/ref=sr_1_1996?qid=1679216207&s=grocery&sr=1-1996,4.6,415,₹175,₹218
119,"Nutty Gritties Premium Mix Berries Dried Fruits Berry 200g - Dried Cranberries, Blueberries, Strawberries, Black Currants...",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Yxp0Mn-xL._AC_UL320_.jpg,https://www.amazon.in/Nutty-Gritties-Mix-Berries-Strawberries/dp/B07X7X8QH6/ref=sr_1_1997?qid=1679216207&s=grocery&sr=1-1997,4.1,"3,829",₹329,₹390
120,Anveshan Wood Pressed Coconut Oil - 1 Litre | Plastic Bottle | Kolhu/Kacchi Ghani/Chekku | Natural | Chemical-Free | Cold ...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61j3xzn3wNL._AC_UL320_.jpg,https://www.amazon.in/Anveshan-Wood-Pressed-Coconut-Chemical-Free/dp/B0B4G3FVLR/ref=sr_1_1998?qid=1679216207&s=grocery&sr=1-1998,4.5,"2,578",₹499,₹679
121,"Unibic Snack bar  Fruit & Nut 360g Pack of 12, 360g",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61O71FR2GzL._AC_UL320_.jpg,https://www.amazon.in/Unibic-Snack-bar-Fruit-360g/dp/B07B94CY82/ref=sr_1_1999?qid=1679216207&s=grocery&sr=1-1999,4,"1,132",₹240,₹480
122,"Puvi 1L Cold Pressed Gingelly / Sesame Oil (Virgin, Chekku / Ghani) - 1 Litre",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71jsRYkB3+L._AC_UL320_.jpg,https://www.amazon.in/Pressed-Gingelly-Sesame-Virgin-Chekku/dp/B0753F3BL1/ref=sr_1_2000?qid=1679216207&s=grocery&sr=1-2000,4.5,"2,235",₹599,₹700
123,SFT Baking Soda 1 Kg,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/717XLscWOwL._AC_UL320_.jpg,https://www.amazon.in/SFT-Baking-Soda-Khane-Ka/dp/B07L9BLW7K/ref=sr_1_2001?qid=1679216207&s=grocery&sr=1-2001,4.1,641,₹167,₹325
124,"Dhara Filtered Ground Nut Oil Jar, 5L",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/917WtfE2e4L._AC_UL320_.jpg,https://www.amazon.in/Dhara-Ground-Nut-Oil-Jar/dp/B075319JWR/ref=sr_1_2002_f3_0g_fs?qid=1679216207&s=grocery&sr=1-2002,4.3,437,"₹1,120","₹1,300"
125,Yogabar Choco Cereal 345g | No Maida Chocos for Kids | Delicious Chocolate Chocos | Healthy Protein Food & Breakfast Cerea...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81r8fqP6xlL._AC_UL320_.jpg,https://www.amazon.in/Yogabar-Chos-Breakfast-Cereals-345g/dp/B09PB5CCXB/ref=sr_1_2003?qid=1679216207&s=grocery&sr=1-2003,4.6,464,₹99,₹180
126,"ITC Master Chef Desi Style Chicken Patty, 330 g| Non-Veg Frozen Snack| Ready to Cook",grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71aELqwnO6L._AC_UL320_.jpg,https://www.amazon.in/ITC-Master-Chef-Style-Chicken/dp/B07ZNR8L1Y/ref=sr_1_2004_f3_0g_fs?qid=1679216207&s=grocery&sr=1-2004,4.3,311,₹133,₹190
127,Auric A2 Desi Cow Ghee | Vedic Bilona Method | Traditional Curd Churned | Lab Tested | Organically Made Danedar Ghee | Gra...,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/6171WSEgggL._AC_UL320_.jpg,https://www.amazon.in/100-Natural-Protein-Shake-Mix/dp/B09K4CBSJ3/ref=sr_1_2005?qid=1679216207&s=grocery&sr=1-2005,4.2,226,"₹1,425.60","₹2,400"
128,CowGold Desi Cow A2 Ghee (Sahiwal & Rathi Cow) Bilona Method 1 litre,grocery & gourmet foods,All Grocery & Gourmet Foods,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51M7CrVLPPL._AC_UL320_.jpg,https://www.amazon.in/CowGold-Sahiwal-Rathi-Bilona-Method/dp/B07MXWG4J9/ref=sr_1_2006?qid=1679216207&s=grocery&sr=1-2006,3.9,"1,879","₹1,153","₹1,495"
